resultID,raceID,driverID,constructorID,grid,position,points,laps,time,fastest_lap,fastest_lap_time,statusID
429,38,17,9,8,\N,0.0,41,\N,37,1:35.705,6
430,38,14,9,21,\N,0.0,36,\N,34,1:35.384,30
431,38,11,8,17,\N,0.0,34,\N,23,1:36.359,5
432,38,24,5,18,\N,0.0,26,\N,23,1:35.723,9
433,38,18,11,16,\N,0.0,0,\N,\N,\N,4
434,38,26,5,19,\N,0.0,0,\N,\N,\N,4
435,39,13,6,1,1,10.0,65,1:31:36.230,14,1:22.680,1
436,39,1,1,4,2,8.0,65,+6.790,20,1:22.876,1
437,39,4,1,2,3,6.0,65,+17.456,17,1:22.966,1
438,39,9,2,5,4,5.0,65,+31.615,20,1:23.129,1
439,39,14,9,9,5,4.0,65,+58.331,18,1:23.524,1
440,39,3,3,11,6,3.0,65,+59.538,60,1:23.693,1
441,39,5,4,8,7,2.0,65,+1:02.128,32,1:22.980,1
442,39,11,8,13,8,1.0,64,\N,23,1:24.110,11
443,39,21,4,10,9,0.0,64,\N,57,1:23.560,11
444,39,22,11,12,10,0.0,64,\N,16,1:24.287,11
445,39,19,8,15,11,0.0,64,\N,59,1:24.291,11
446,39,18,11,14,12,0.0,64,\N,64,1:24.186,11
447,39,16,12,20,13,0.0,63,\N,57,1:25.191,12
448,39,27,12,21,14,0.0,63,\N,61,1:25.260,12
449,39,2,2,7,\N,0.0,46,\N,22,1:23.483,6
450,39,23,7,17,\N,0.0,44,\N,37,1:24.003,22
451,39,24,5,16,\N,0.0,19,\N,18,1:25.207,31
452,39,26,5,22,\N,0.0,9,\N,6,1:26.238,27
453,39,8,6,3,\N,0.0,9,\N,7,1:23.475,22
454,39,15,7,6,\N,0.0,8,\N,6,1:26.094,32
455,39,17,9,19,\N,0.0,7,\N,4,1:26.323,9
456,39,25,3,18,\N,0.0,1,\N,\N,\N,4
457,40,4,1,1,1,10.0,78,1:40:29.329,44,1:15.284,1
458,40,1,1,2,2,8.0,78,+4.095,28,1:15.372,1
459,40,13,6,3,3,6.0,78,+1:09.114,47,1:16.183,1
460,40,21,4,4,4,5.0,77,\N,54,1:16.254,11
461,40,9,2,8,5,4.0,77,\N,39,1:16.006,11
462,40,2,2,7,6,3.0,77,\N,30,1:17.041,11
463,40,25,3,11,7,2.0,77,\N,40,1:16.658,11
464,40,8,6,16,8,1.0,77,\N,62,1:16.592,11
465,40,26,5,18,9,0.0,77,\N,73,1:16.867,11
466,40,22,11,9,10,0.0,77,\N,69,1:17.080,11
467,40,18,11,10,11,0.0,77,\N,40,1:16.802,11
468,40,3,3,5,12,0.0,77,\N,70,1:16.991,11
469,40,5,4,15,13,0.0,76,\N,72,1:17.100,5
470,40,14,9,13,14,0.0,76,\N,75,1:16.786,12
471,40,15,7,14,15,0.0,76,\N,53,1:17.495,12
472,40,23,7,20,16,0.0,76,\N,47,1:17.231,12
473,40,11,8,21,17,0.0,76,\N,74,1:17.183,12
474,40,19,8,17,18,0.0,76,\N,63,1:17.223,12
475,40,27,12,22,19,0.0,70,\N,70,1:17.689,30
476,40,16,12,19,\N,0.0,53,\N,34,1:17.678,3
477,40,17,9,6,\N,0.0,17,\N,17,1:18.998,6
478,40,24,5,12,\N,0.0,2,\N,\N,\N,3
479,41,1,1,1,1,10.0,70,1:44:11.292,37,1:16.494,1
480,41,2,2,3,2,8.0,70,+4.343,19,1:16.696,1
481,41,25,3,19,3,6.0,70,+5.325,67,1:17.947,1
482,41,5,4,22,4,5.0,70,+6.729,67,1:18.368,1
483,41,8,6,4,5,4.0,70,+13.007,21,1:16.861,1
484,41,11,8,11,6,3.0,70,+16.698,47,1:18.035,1
485,41,4,1,2,7,2.0,70,+21.936,46,1:16.367,1
486,41,23,7,18,8,1.0,70,+22.888,38,1:17.910,1
487,41,17,9,6,9,0.0,70,+22.960,47,1:17.618,1
488,41,3,3,7,10,0.0,70,+23.984,42,1:17.156,1
489,41,19,8,17,11,0.0,70,+24.318,36,1:18.780,1
490,41,22,11,13,12,0.0,70,+30.439,62,1:18.543,1
491,41,15,7,10,\N,0.0,58,\N,12,1:19.092,3
492,41,24,5,12,\N,0.0,54,\N,9,1:19.375,3
493,41,27,12,21,\N,0.0,47,\N,21,1:19.254,33
494,41,14,9,14,\N,0.0,36,\N,19,1:18.981,6
495,41,9,2,8,\N,0.0,26,\N,19,1:17.529,3
496,41,16,12,20,\N,0.0,21,\N,20,1:19.452,3
497,41,26,5,16,\N,0.0,8,\N,6,1:20.092,3
498,41,18,11,15,\N,0.0,0,\N,\N,\N,6
499,41,13,6,5,\N,0.0,51,\N,22,1:16.849,2
500,41,21,4,9,\N,0.0,51,\N,22,1:17.411,2
501,42,1,1,1,1,10.0,73,1:31:09.965,20,1:13.222,1
502,42,4,1,2,2,8.0,73,+1.5,21,1:13.257,1
503,42,13,6,3,3,6.0,73,+12.8,50,1:13.380,1
504,42,8,6,4,4,5.0,73,+15.4,49,1:13.117,1
505,42,5,4,6,5,4.0,73,+41.4,67,1:13.998,1
506,42,15,7,8,6,3.0,73,+66.7,30,1:14.016,1
507,42,17,9,9,7,2.0,73,+67.3,57,1:14.004,1
508,42,20,2,7,8,1.0,73,+67.7,53,1:13.862,1
509,42,21,4,10,9,0.0,72,\N,67,1:14.009,11
510,42,25,3,17,10,0.0,72,\N,41,1:14.486,11
511,42,19,8,16,11,0.0,72,\N,55,1:14.066,11
512,42,18,11,13,12,0.0,72,\N,42,1:14.703,11
513,42,26,5,20,13,0.0,71,\N,66,1:15.092,12
514,42,16,12,21,14,0.0,71,\N,49,1:14.858,12
515,42,27,12,22,15,0.0,70,\N,65,1:15.902,13
516,42,3,3,14,16,0.0,68,\N,34,1:14.066,5
517,42,24,5,19,17,0.0,68,\N,64,1:15.426,34
518,42,2,2,5,\N,0.0,56,\N,20,1:13.414,7
519,42,11,8,18,\N,0.0,13,\N,8,1:16.680,20
520,42,14,9,11,\N,0.0,0,\N,\N,\N,4
521,42,22,11,15,\N,0.0,0,\N,\N,\N,4
522,42,23,7,12,\N,0.0,0,\N,\N,\N,4
523,43,8,6,3,1,10.0,70,1:30:54.200,20,1:16.207,1
524,43,13,6,1,2,8.0,70,+2.414,42,1:16.099,1
525,43,1,1,2,3,6.0,70,+32.153,39,1:16.587,1
526,43,9,2,4,4,5.0,70,+41.727,44,1:17.153,1
527,43,2,2,7,5,4.0,70,+48.801,70,1:16.875,1
528,43,21,4,5,6,3.0,70,+51.940,70,1:16.703,1
529,43,4,1,10,7,2.0,70,+56.516,36,1:16.495,1
530,43,18,11,12,8,1.0,70,+58.885,70,1:16.770,1
531,43,3,3,9,9,0.0,70,+1:08.505,69,1:17.011,1
532,43,23,7,11,10,0.0,69,\N,68,1:16.966,11
533,43,22,11,13,11,0.0,69,\N,68,1:17.220,11
534,43,17,9,14,12,0.0,69,\N,69,1:17.249,11
535,43,14,9,16,13,0.0,69,\N,68,1:17.447,11
536,43,25,3,18,14,0.0,69,\N,69,1:17.240,11
537,43,5,4,6,15,0.0,69,\N,69,1:17.206,11
538,43,11,8,22,16,0.0,68,\N,39,1:17.796,12
539,43,16,12,21,17,0.0,68,\N,27,1:18.091,12
540,43,26,5,15,\N,0.0,55,\N,51,1:17.934,6
541,43,27,12,20,\N,0.0,28,\N,27,1:18.955,35
542,43,19,8,19,\N,0.0,1,\N,\N,\N,4
543,43,15,7,8,\N,0.0,1,\N,\N,\N,4
544,43,24,5,17,\N,0.0,0,\N,\N,\N,4
545,44,8,6,2,1,10.0,59,1:21:43.074,17,1:20.638,1
546,44,4,1,3,2,8.0,59,+2.459,35,1:21.117,1
547,44,1,1,1,3,6.0,59,+39.373,11,1:21.675,1
548,44,9,2,5,4,5.0,59,+53.319,14,1:22.105,1
549,44,13,6,4,5,4.0,59,+54.063,17,1:20.858,1
550,44,2,2,9,6,3.0,59,+56.336,17,1:21.991,1
551,44,5,4,7,7,2.0,58,\N,11,1:22.552,11
552,44,21,4,8,8,1.0,58,\N,13,1:22.136,11
553,44,22,11,14,9,0.0,58,\N,28,1:23.387,11
554,44,18,11,18,10,0.0,58,\N,29,1:23.581,11
555,44,14,9,12,11,0.0,58,\N,40,1:23.118,11
556,44,3,3,17,12,0.0,58,\N,49,1:22.896,11
557,44,25,3,13,13,0.0,58,\N,57,1:22.693,11
558,44,11,8,21,14,0.0,57,\N,42,1:23.413,12
559,44,27,12,22,15,0.0,57,\N,56,1:24.390,12
560,44,24,5,16,16,0.0,53,\N,46,1:23.628,6
561,44,15,7,10,\N,0.0,43,\N,17,1:23.708,31
562,44,19,8,19,\N,0.0,35,\N,26,1:24.144,26
563,44,26,5,15,\N,0.0,29,\N,19,1:23.570,3
564,44,23,7,6,\N,0.0,22,\N,12,1:22.510,36
565,44,16,12,20,\N,0.0,16,\N,16,1:25.015,5
566,44,17,9,11,\N,0.0,8,\N,6,1:23.767,9
567,45,4,1,2,1,10.0,60,2:06:26.358,35,1:33.231,1
568,45,13,6,3,2,8.0,60,+8.155,34,1:32.853,1
569,45,17,9,6,3,6.0,60,+1:05.674,29,1:34.449,1
570,45,25,3,12,4,5.0,60,+1:05.937,33,1:34.235,1
571,45,14,9,20,5,4.0,60,+1:13.656,48,1:34.316,1
572,45,2,2,4,6,3.0,60,+1:20.298,49,1:34.354,1
573,45,9,2,5,7,2.0,60,+1:22.415,49,1:34.451,1
574,45,5,4,7,8,1.0,59,\N,48,1:34.603,11
575,45,1,1,10,9,0.0,59,\N,29,1:33.401,11
576,45,21,4,13,10,0.0,59,\N,48,1:34.893,11
577,45,22,11,14,11,0.0,59,\N,37,1:35.632,11
578,45,19,8,15,12,0.0,59,\N,46,1:35.282,11
579,45,15,7,8,13,0.0,59,\N,29,1:34.496,11
580,45,8,6,1,\N,0.0,34,\N,32,1:33.904,9
581,45,11,8,16,\N,0.0,19,\N,18,1:37.401,31
582,45,23,7,9,\N,0.0,18,\N,18,1:36.195,4
583,45,28,12,22,\N,0.0,13,\N,13,1:42.783,9
584,45,18,11,17,\N,0.0,2,\N,2,2:20.041,20
585,45,16,12,21,\N,0.0,2,\N,2,2:25.798,20
586,45,3,3,11,\N,0.0,2,\N,2,2:50.950,20
587,45,26,5,18,\N,0.0,2,\N,2,3:01.900,20
588,45,24,5,19,\N,0.0,2,\N,2,3:22.300,20
589,46,1,1,1,1,10.0,70,1:35:52.991,13,1:20.171,1
590,46,8,6,3,2,8.0,70,+0.715,70,1:20.047,1
591,46,2,2,2,3,6.0,70,+43.129,16,1:20.582,1
592,46,4,1,6,4,5.0,70,+44.858,49,1:20.324,1
593,46,9,2,7,5,4.0,70,+47.616,40,1:20.419,1
594,46,23,7,5,6,3.0,70,+50.669,69,1:20.961,1
595,46,3,3,4,7,2.0,70,+59.139,68,1:20.672,1
596,46,5,4,11,8,1.0,70,+1:08.104,69,1:20.935,1
597,46,17,9,9,9,0.0,70,+1:16.331,63,1:20.915,1
598,46,15,7,8,10,0.0,69,\N,48,1:21.253,11
599,46,14,9,10,11,0.0,69,\N,67,1:21.553,11
600,46,21,4,13,12,0.0,69,\N,66,1:21.695,11
601,46,13,6,14,13,0.0,69,\N,37,1:20.981,11
602,46,25,3,12,14,0.0,69,\N,49,1:21.264,11
603,46,11,8,19,15,0.0,69,\N,66,1:20.980,11
604,46,20,5,20,16,0.0,69,\N,65,1:21.915,11
605,46,16,12,21,17,0.0,68,\N,67,1:22.263,12
606,46,22,11,18,18,0.0,68,\N,34,1:22.004,12
607,46,24,5,16,\N,0.0,42,\N,35,1:22.410,10
608,46,19,8,15,\N,0.0,41,\N,39,1:22.166,3
609,46,18,11,17,\N,0.0,35,\N,25,1:22.906,37
610,46,29,12,22,\N,0.0,4,\N,4,1:26.741,3
611,47,13,6,1,1,10.0,58,1:26:42.161,18,1:27.922,1
612,47,8,6,3,2,8.0,58,+2.275,57,1:27.295,1
613,47,4,1,4,3,6.0,58,+26.181,39,1:28.070,1
614,47,2,2,6,4,5.0,58,+39.674,39,1:28.319,1
615,47,1,1,2,5,4.0,58,+45.085,17,1:27.963,1
616,47,5,4,7,6,3.0,58,+46.169,20,1:28.603,1
617,47,3,3,8,7,2.0,58,+55.778,37,1:28.536,1
618,47,9,2,5,8,1.0,58,+56.707,11,1:28.918,1
619,47,21,4,10,9,0.0,58,+59.491,56,1:28.793,1
620,47,14,9,13,10,0.0,58,+1:11.009,54,1:29.068,1
621,47,25,3,14,11,0.0,58,+1:19.628,55,1:28.737,1
622,47,23,7,16,12,0.0,57,\N,55,1:28.924,11
623,47,18,11,21,13,0.0,57,\N,34,1:28.873,11
624,47,19,8,11,14,0.0,57,\N,38,1:29.658,11
625,47,24,5,15,15,0.0,57,\N,56,1:29.563,11
626,47,15,7,9,16,0.0,57,\N,39,1:29.459,11
627,47,22,11,22,17,0.0,57,\N,35,1:29.513,11
628,47,11,8,17,18,0.0,57,\N,56,1:29.916,11
629,47,20,5,18,19,0.0,57,\N,39,1:29.983,11
630,47,29,12,20,20,0.0,56,\N,21,1:30.951,12
631,47,16,12,19,21,0.0,53,\N,52,1:30.617,32
632,47,17,9,12,\N,0.0,9,\N,4,1:30.808,9
633,48,4,1,1,1,10.0,53,1:18:37.806,15,1:22.871,1
634,48,1,1,2,2,8.0,53,+6.062,17,1:22.936,1
635,48,8,6,5,3,6.0,53,+27.325,21,1:23.370,1
636,48,2,2,4,4,5.0,53,+56.562,19,1:23.681,1
637,48,9,2,6,5,4.0,53,+1:00.558,22,1:23.908,1
638,48,3,3,8,6,3.0,53,+1:05.810,52,1:24.472,1
639,48,5,4,7,7,2.0,53,+1:06.751,53,1:24.226,1
640,48,18,11,10,8,1.0,53,+1:02.168,32,1:24.532,1
641,48,17,9,11,9,0.0,53,+1:05.879,46,1:24.824,1
642,48,22,11,12,10,0.0,53,+1:06.958,52,1:24.767,1
643,48,15,7,9,11,0.0,53,+1:07.736,49,1:24.622,1
644,48,21,4,15,12,0.0,52,\N,32,1:24.849,11
645,48,25,3,13,13,0.0,52,\N,42,1:25.000,11
646,48,19,8,14,14,0.0,52,\N,46,1:25.116,11
647,48,23,7,18,15,0.0,52,\N,49,1:24.951,11
648,48,11,8,17,16,0.0,52,\N,49,1:24.669,11
649,48,24,5,19,17,0.0,52,\N,45,1:25.373,11
650,48,20,5,16,18,0.0,52,\N,47,1:25.313,11
651,48,16,12,21,19,0.0,52,\N,30,1:25.377,11
652,48,29,12,22,20,0.0,52,\N,34,1:25.478,11
653,48,13,6,3,\N,0.0,10,\N,8,1:23.971,22
654,48,14,9,20,\N,0.0,1,\N,\N,\N,3
655,49,8,6,1,1,10.0,44,1:20:39.066,12,1:48.095,1
656,49,13,6,2,2,8.0,44,+4.695,34,1:48.036,1
657,49,4,1,3,3,6.0,44,+14.343,44,1:48.182,1
658,49,1,1,4,4,5.0,44,+23.615,41,1:48.215,1
659,49,2,2,6,5,4.0,44,+51.879,33,1:48.663,1
660,49,3,3,5,6,3.0,44,+1:16.876,29,1:49.769,1
661,49,17,9,7,7,2.0,44,+1:20.639,12,1:50.049,1
662,49,5,4,9,8,1.0,44,+1:25.106,21,1:49.600,1
663,49,9,2,14,9,0.0,44,+1:25.661,32,1:48.894,1
664,49,23,7,10,10,0.0,44,+1:28.574,43,1:50.022,1
665,49,15,7,8,11,0.0,44,+1:43.653,43,1:48.990,1
666,49,24,5,13,12,0.0,43,\N,40,1:50.730,11
667,49,22,11,17,13,0.0,43,\N,43,1:50.678,11
668,49,16,12,19,14,0.0,43,\N,29,1:50.902,11
669,49,11,8,18,15,0.0,43,\N,32,1:50.886,11
670,49,19,8,20,16,0.0,43,\N,43,1:51.391,11
671,49,29,12,21,17,0.0,43,\N,30,1:51.648,11
672,49,18,11,12,\N,0.0,36,\N,22,1:51.141,9
673,49,25,3,15,\N,0.0,34,\N,18,1:51.270,32
674,49,14,9,11,\N,0.0,29,\N,24,1:51.156,9
675,49,20,5,16,\N,0.0,8,\N,4,1:52.724,38
676,49,21,4,22,\N,0.0,1,\N,\N,\N,22
677,50,1,1,1,1,10.0,67,2:00:34.579,27,1:28.193,1
678,50,5,4,11,2,8.0,67,+8.377,34,1:29.655,1
679,50,8,6,3,3,6.0,67,+9.478,29,1:29.619,1
680,50,14,9,12,4,5.0,67,+20.297,56,1:30.086,1
681,50,21,4,10,5,4.0,67,+38.864,33,1:30.387,1
682,50,13,6,4,6,3.0,67,+49.042,32,1:29.588,1
683,50,9,2,9,7,2.0,67,+49.285,32,1:29.021,1
684,50,16,12,20,8,1.0,67,+1:00.129,54,1:31.891,1
685,50,24,5,14,9,0.0,67,+1:20.622,35,1:30.653,1
686,50,22,11,17,10,0.0,67,+1:28.342,57,1:31.060,1
687,50,18,11,6,11,0.0,66,\N,58,1:31.951,22
688,50,29,12,22,12,0.0,66,\N,33,1:32.130,11
689,50,15,7,13,13,0.0,66,\N,55,1:32.414,11
690,50,2,2,5,14,0.0,65,\N,28,1:29.084,39
691,50,11,8,21,15,0.0,65,\N,54,1:31.507,4
692,50,23,7,15,\N,0.0,55,\N,33,1:30.865,29
693,50,19,8,19,\N,0.0,54,\N,27,1:31.803,37
694,50,3,3,16,\N,0.0,49,\N,27,1:29.926,40
695,50,20,5,8,\N,0.0,46,\N,31,1:29.057,4
696,50,17,9,7,\N,0.0,45,\N,30,1:28.940,4
697,50,4,1,2,\N,0.0,41,\N,25,1:28.511,3
698,50,25,3,18,\N,0.0,19,\N,19,2:05.636,4
699,51,8,6,2,1,10.0,56,1:37:58.395,52,1:38.285,1
700,51,4,1,4,2,8.0,56,+9.806,54,1:37.991,1
701,51,13,6,3,3,6.0,56,+12.891,56,1:37.454,1
702,51,20,5,17,4,5.0,56,+53.509,52,1:39.890,1
703,51,18,11,10,5,4.0,56,+1:08.666,39,1:38.913,1
704,51,24,5,11,6,3.0,56,+1:13.673,53,1:39.654,1
705,51,2,2,8,7,2.0,56,+1:14.224,55,1:39.325,1
706,51,14,9,5,8,1.0,56,+1:20.750,55,1:39.640,1
707,51,5,4,13,9,0.0,56,+1:21.186,52,1:39.331,1
708,51,17,9,7,10,0.0,56,+1:24.685,55,1:39.371,1
709,51,21,4,18,11,0.0,56,+1:26.683,39,1:38.900,1
710,51,25,3,19,12,0.0,55,\N,54,1:39.743,11
711,51,15,7,12,13,0.0,55,\N,55,1:39.911,11
712,51,11,8,20,14,0.0,55,\N,54,1:40.126,11
713,51,22,11,16,15,0.0,55,\N,55,1:40.516,11
714,51,3,3,15,16,0.0,54,\N,54,1:39.233,12
715,51,29,12,22,17,0.0,53,\N,52,1:40.764,13
716,51,9,2,9,\N,0.0,33,\N,32,1:40.926,9
717,51,1,1,1,\N,0.0,30,\N,22,1:43.131,20
718,51,23,7,6,\N,0.0,25,\N,25,1:44.062,20
719,51,16,12,21,\N,0.0,24,\N,22,1:47.603,3
720,51,19,8,14,\N,0.0,11,\N,9,1:51.765,23
721,52,8,6,3,1,10.0,71,1:28:15.270,66,1:12.445,1
722,52,13,6,1,2,8.0,71,+1.493,71,1:12.584,1
723,52,4,1,4,3,6.0,71,+57.019,59,1:13.150,1
724,52,3,3,10,4,5.0,71,+1:02.848,56,1:13.159,1
725,52,9,2,7,5,4.0,71,+1:10.957,61,1:12.686,1
726,52,2,2,6,6,3.0,71,+1:11.317,53,1:13.452,1
727,52,1,1,2,7,2.0,70,\N,58,1:12.506,11
728,52,15,7,8,8,1.0,70,\N,68,1:13.361,11
729,52,14,9,9,9,0.0,70,\N,22,1:14.195,11
730,52,6,3,19,10,0.0,70,\N,69,1:13.116,11
731,52,23,7,15,11,0.0,70,\N,65,1:13.368,11
732,52,11,8,18,12,0.0,69,\N,39,1:14.914,12
733,52,24,5,14,13,0.0,69,\N,56,1:13.643,12
734,52,19,8,20,14,0.0,68,\N,64,1:14.329,13
735,52,16,12,21,\N,0.0,43,\N,13,1:15.202,23
736,52,22,11,11,\N,0.0,40,\N,32,1:14.742,5
737,52,5,4,17,\N,0.0,35,\N,31,1:14.891,3
738,52,20,5,13,\N,0.0,34,\N,18,1:14.423,9
739,52,18,11,16,\N,0.0,20,\N,20,1:14.039,5
740,52,17,9,5,\N,0.0,14,\N,13,1:14.398,6
741,52,29,12,22,\N,0.0,2,\N,2,1:50.404,4
742,52,21,4,12,\N,0.0,2,\N,2,2:02.680,4
743,53,4,4,4,1,10.0,57,1:29:46.205,21,1:32.534,1
744,53,30,6,1,2,8.0,57,+1.246,38,1:32.523,1
745,53,8,1,22,3,6.0,57,+19.360,29,1:32.864,1
746,53,18,11,3,4,5.0,57,+19.992,39,1:32.729,1
747,53,31,1,5,5,4.0,57,+37.048,21,1:32.771,1
748,53,17,3,7,6,3.0,57,+41.932,25,1:32.660,1
749,53,3,3,12,7,2.0,57,+1:03.043,42,1:32.408,1
750,53,32,9,8,8,1.0,57,+1:06.771,40,1:33.212,1
751,53,13,6,2,9,0.0,57,+1:09.907,28,1:32.739,1
752,53,14,9,13,10,0.0,57,+1:15.541,26,1:33.376,1
753,53,24,5,15,11,0.0,57,+1:25.997,26,1:33.480,1
754,53,2,2,10,12,0.0,56,\N,26,1:33.772,11
755,53,26,5,16,13,0.0,56,\N,45,1:33.108,11
756,53,23,7,17,14,0.0,56,\N,25,1:34.112,11
757,53,22,11,6,15,0.0,56,\N,14,1:33.840,11
758,53,15,7,14,16,0.0,56,\N,24,1:34.852,11
759,53,33,13,19,17,0.0,55,\N,41,1:35.940,12
760,53,11,8,20,18,0.0,53,\N,17,1:37.104,14
761,53,34,8,21,\N,0.0,35,\N,11,1:38.302,26
762,53,35,2,11,\N,0.0,29,\N,20,1:33.694,5
763,53,21,4,9,\N,0.0,21,\N,15,1:34.320,9
764,53,27,13,18,\N,0.0,0,\N,\N,\N,30
765,54,21,4,1,1,10.0,56,1:30:40.529,16,1:35.294,1
766,54,4,4,7,2,8.0,56,+4.585,45,1:34.803,1
767,54,18,11,2,3,6.0,56,+9.631,35,1:35.604,1
768,54,31,1,5,4,5.0,56,+39.351,39,1:35.566,1
769,54,13,6,21,5,4.0,56,+43.254,51,1:35.954,1
770,54,30,6,14,6,3.0,56,+43.854,44,1:35.647,1
771,54,35,2,10,7,2.0,56,+1:20.461,43,1:36.002,1
772,54,23,7,22,8,1.0,56,+1:21.288,34,1:35.686,1
773,54,15,7,9,9,0.0,55,\N,52,1:36.380,11
774,54,22,11,20,10,0.0,55,\N,54,1:36.188,11
775,54,24,5,13,11,0.0,54,\N,40,1:37.387,12
776,54,27,13,15,12,0.0,54,\N,34,1:38.198,12
777,54,33,13,16,13,0.0,54,\N,39,1:39.510,12
778,54,11,8,17,14,0.0,53,\N,14,1:40.199,13
779,54,2,2,11,\N,0.0,48,\N,41,1:35.751,5
780,54,26,5,12,\N,0.0,41,\N,25,1:37.313,8
781,54,34,8,18,\N,0.0,33,\N,18,1:42.833,26
782,54,32,9,8,\N,0.0,26,\N,14,1:36.867,9
783,54,17,3,4,\N,0.0,15,\N,12,1:36.771,9
784,54,14,9,19,\N,0.0,10,\N,4,1:38.078,9
785,54,3,3,3,\N,0.0,6,\N,6,1:37.366,5
786,54,8,1,6,\N,0.0,0,\N,\N,\N,3
787,55,4,4,3,1,10.0,57,1:34:27.870,49,1:26.189,1
788,55,8,1,4,2,8.0,57,+1.8,57,1:26.045,1
789,55,23,7,6,3,6.0,57,+24.8,45,1:27.810,1
790,55,2,2,8,4,5.0,57,+31.0,49,1:27.700,1
791,55,21,4,2,5,4.0,57,+38.1,53,1:27.561,1
792,55,35,2,19,6,3.0,57,+49.5,56,1:28.321,1
793,55,22,11,16,7,2.0,57,+51.9,32,1:27.690,1
794,55,14,9,11,8,1.0,57,+53.9,32,1:28.250,1
795,55,26,5,18,9,0.0,57,+78.8,26,1:28.367,1
796,55,18,11,1,10,0.0,56,\N,17,1:27.799,11
797,55,27,13,17,11,0.0,56,\N,53,1:29.238,11
798,55,11,8,21,12,0.0,55,\N,54,1:30.574,12
799,55,34,8,22,13,0.0,54,\N,49,1:33.737,13
800,55,31,1,5,\N,0.0,46,\N,45,1:27.464,10
801,55,33,13,20,\N,0.0,39,\N,31,1:29.687,26
802,55,24,5,12,\N,0.0,37,\N,25,1:27.988,3
803,55,30,6,10,\N,0.0,32,\N,27,1:27.180,3
804,55,17,3,7,\N,0.0,22,\N,19,1:27.800,7
805,55,32,9,13,\N,0.0,4,\N,4,1:41.351,3
806,55,15,7,9,\N,0.0,0,\N,\N,\N,3
807,55,3,3,14,\N,0.0,0,\N,\N,\N,3
808,55,13,6,15,\N,0.0,0,\N,\N,\N,3
809,56,30,6,1,1,10.0,62,1:31:06.486,19,1:24.624,1
810,56,4,4,5,2,8.0,62,+2.096,23,1:24.569,1
811,56,31,1,7,3,6.0,62,+15.868,22,1:25.096,1
812,56,13,6,4,4,5.0,62,+17.096,12,1:25.528,1
813,56,8,1,8,5,4.0,62,+17.524,49,1:25.027,1
814,56,17,3,10,6,3.0,62,+37.739,39,1:25.488,1
815,56,18,11,2,7,2.0,62,+39.635,29,1:25.347,1
816,56,21,4,11,8,1.0,62,+40.200,43,1:25.353,1
817,56,23,7,6,9,0.0,62,+45.511,45,1:25.316,1
818,56,22,11,3,10,0.0,62,+1:17.851,12,1:26.129,1
819,56,3,3,13,11,0.0,62,+1:19.675,30,1:26.418,1
820,56,35,2,12,12,0.0,62,+1:22.370,53,1:25.438,1
821,56,2,2,15,13,0.0,61,\N,53,1:25.996,11
822,56,24,5,16,14,0.0,61,\N,43,1:25.679,11
823,56,26,5,18,15,0.0,61,\N,57,1:26.248,11
824,56,33,13,19,16,0.0,60,\N,53,1:27.160,12
825,56,14,9,14,\N,0.0,47,\N,41,1:26.855,30
826,56,11,8,21,\N,0.0,44,\N,40,1:29.100,20
827,56,32,9,17,\N,0.0,40,\N,30,1:26.759,9
828,56,34,8,22,\N,0.0,23,\N,15,1:31.032,22
829,56,15,7,9,\N,0.0,5,\N,4,1:28.039,38
830,56,27,13,20,\N,0.0,0,\N,\N,\N,3
831,57,30,6,2,1,10.0,60,1:35:58.765,39,1:32.099,1
832,57,4,4,1,2,8.0,60,+3.751,37,1:32.532,1
833,57,13,6,3,3,6.0,60,+4.447,19,1:33.099,1
834,57,8,1,5,4,5.0,60,+4.879,43,1:32.472,1
835,57,22,11,4,5,4.0,60,+1:12.586,59,1:33.952,1
836,57,21,4,11,6,3.0,60,+1:14.116,46,1:32.964,1
837,57,3,3,22,7,2.0,60,+1:14.565,48,1:33.579,1
838,57,35,2,9,8,1.0,60,+1:29.364,38,1:34.037,1
839,57,15,7,7,9,0.0,59,\N,58,1:33.953,11
840,57,2,2,13,10,0.0,59,\N,47,1:34.035,11
841,57,26,5,17,11,0.0,59,\N,57,1:34.091,11
842,57,33,13,18,12,0.0,59,\N,41,1:35.504,11
843,57,27,13,16,13,0.0,59,\N,35,1:35.428,11
844,57,23,7,10,\N,0.0,52,\N,27,1:33.607,5
845,57,31,1,8,\N,0.0,52,\N,47,1:33.571,5
846,57,11,8,20,\N,0.0,45,\N,26,1:36.706,9
847,57,36,8,21,\N,0.0,29,\N,21,1:37.214,9
848,57,18,11,6,\N,0.0,28,\N,9,1:34.042,5
849,57,32,9,15,\N,0.0,28,\N,16,1:34.553,6
850,57,17,3,19,\N,0.0,12,\N,11,1:35.415,9
851,57,14,9,12,\N,0.0,2,\N,2,2:24.500,3
852,57,24,5,14,\N,0.0,0,\N,\N,\N,3
853,58,4,4,1,1,10.0,66,1:26:21.759,39,1:16.723,1
854,58,30,6,3,2,8.0,66,+18.502,43,1:16.922,1
855,58,21,4,2,3,6.0,66,+23.951,38,1:17.083,1
856,58,13,6,4,4,5.0,66,+29.853,42,1:16.648,1
857,58,8,1,9,5,4.0,66,+56.875,40,1:17.357,1
858,58,18,11,8,6,3.0,66,+58.347,40,1:17.367,1
